종목코드;종목명;시장구분;전일종가;등락폭;등락대비;시작가;고가;저가;거래량;거래액;시가총액;주식발행량;
082920;비츠로셀;KOSDAQ;16,900;100;+0.60;16,900;16,900;16,550;65,068;1,088,226,950;364,011,668,800;21,539,152;
054220;비츠로시스;KOSDAQ;5,430;0;0.00;0;0;0;0;0;132,601,544,820;24,420,174;
042370;비츠로테크;KOSDAQ;10,550;200;-1.86;10,700;10,750;10,550;113,239;1,198,750,500;276,410,263,750;26,200,025;
030790;비케이탑스;KOSPI;8,220;410;-4.75;8,370;8,450;8,150;207,517;1,706,312,180;107,910,918,780;13,127,849;
032850;비트컴퓨터;KOSDAQ;10,200;150;-1.45;10,450;10,450;10,200;155,764;1,603,107,100;169,557,588,600;16,623,293;
148780;비플라이소프트;KONEX;12,200;350;+2.95;12,500;13,000;11,600;446;5,345,750;64,041,679,600;5,249,318;
238200;비피도;KOSDAQ;16,450;750;-4.36;17,000;17,200;16,300;152,458;2,545,668,150;134,561,000,000;8,180,000;
093190;빅솔론;KOSDAQ;6,180;10;+0.16;6,230;6,270;6,100;212,783;1,316,264,100;118,896,432,900;19,238,905;
065450;빅텍;KOSDAQ;6,940;80;+1.17;7,080;7,140;6,780;1,696,839;11,816,064,750;198,850,432,000;28,652,800;
210120;빅텐츠;KONEX;13,200;150;-1.12;13,350;13,350;13,200;11;145,350;25,014,000,000;1,895,000;
005180;빙그레;KOSPI;58,900;500;-0.84;59,400;59,600;58,600;42,997;2,531,676,100;580,238,094,900;9,851,241;
072950;빛샘전자;KOSDAQ;9,390;130;-1.37;9,520;9,580;9,390;99,121;936,598,360;58,507,766,010;6,230,859;
266170;뿌리깊은나무들;KONEX;2,650;0;0.00;2,600;2,650;2,420;199;516,170;15,431,045,400;5,823,036;
143240;사람인에이치알;KOSDAQ;51,600;1,900;-3.55;52,500;53,300;51,100;18,723;975,154,500;601,617,970,800;11,659,263;
003960;사조대림;KOSPI;26,850;350;-1.29;27,400;27,400;26,650;28,189;757,224,000;246,065,938,950;9,164,467;
008040;사조동아원;KOSPI;1,605;15;-0.93;1,585;1,665;1,545;7,819,863;12,562,307,805;226,537,083,000;141,144,600;
007160;사조산업;KOSPI;66,400;1,400;-2.06;67,800;69,500;62,700;41,904;2,805,133,600;332,000,000,000;5,000,000;
014710;사조씨푸드;KOSPI;6,240;90;-1.42;6,310;6,320;6,200;115,110;717,623,280;107,443,708,320;17,218,543;
006090;사조오양;KOSPI;11,750;350;-2.89;12,050;12,100;11,750;47,727;566,765,750;110,717,183,250;9,422,739;
100090;삼강엠앤티;KOSDAQ;17,150;250;-1.44;17,400;17,550;17,000;232,164;4,001,545,500;627,250,411,200;36,574,368;
122350;삼기;KOSDAQ;4,845;40;-0.82;4,885;4,900;4,740;683,340;3,287,108,355;185,754,528,660;38,339,428;
014970;삼륭물산;KOSDAQ;8,100;110;-1.34;8,210;8,380;8,100;24,314;198,542,620;122,512,500,000;15,125,000;
018310;삼목에스폼;KOSDAQ;14,450;50;-0.34;14,600;14,600;14,300;39,445;567,317,200;212,415,000,000;14,700,000;
053700;삼보모터스;KOSDAQ;6,880;120;-1.71;6,960;7,000;6,860;71,982;496,619,970;129,508,404,480;18,823,896;
009620;삼보산업;KOSDAQ;1,760;25;-1.40;1,790;1,795;1,735;664,109;1,168,536,220;67,042,352,960;38,092,246;
023600;삼보판지;KOSDAQ;15,450;500;-3.13;15,950;16,050;15,300;197,055;3,061,068,000;249,826,500,000;16,170,000;
001470;삼부토건;KOSPI;3,220;35;+1.10;3,190;3,280;3,125;2,594,383;8,264,817,275;442,899,304,960;137,546,368;
006400;삼성SDI;KOSPI;800,000;22,000;+2.83;789,000;802,000;784,000;402,811;320,047,010,000;55,011,624,000,000;68,764,530;
006405;삼성SDI우;KOSPI;458,500;6,000;+1.33;455,000;462,000;451,000;11,196;5,107,899,000;741,805,316,000;1,617,896;
006660;삼성공조;KOSPI;27,100;1,300;-4.58;28,350;28,350;26,450;148,177;4,040,637,300;220,223,109,400;8,126,314;
380320;삼성머스트스팩5호;KOSDAQ;6,350;130;-2.01;6,500;6,620;6,270;161,910;1,030,532,250;30,543,500,000;4,810,000;
028260;삼성물산;KOSPI;139,500;3,000;-2.11;144,000;144,000;138,500;691,321;96,790,398,500;26,070,747,799,500;186,887,081;
02826K;삼성물산우B;KOSPI;136,000;6,500;-4.56;140,500;142,000;133,000;53,078;7,200,401,500;221,329,800,000;1,627,425;
207940;삼성바이오로직스;KOSPI;947,000;38,000;+4.18;920,000;984,000;915,000;523,623;501,392,412,000;62,658,255,000,000;66,165,000;
032830;삼성생명;KOSPI;76,500;400;-0.52;78,000;78,200;76,100;290,183;22,299,164,000;15,300,000,000,000;200,000,000;
291230;삼성스팩2호;KOSDAQ;9,220;580;-5.92;9,800;9,820;9,100;657,688;6,176,418,800;69,611,000,000;7,550,000;
377630;삼성스팩4호;KOSDAQ;7,020;130;-1.82;7,180;7,300;7,000;133,525;944,297,920;28,220,400,000;4,020,000;
018260;삼성에스디에스;KOSPI;182,500;4,500;-2.41;188,500;188,500;182,000;202,040;37,072,766,000;14,121,448,500,000;77,377,800;
028050;삼성엔지니어링;KOSPI;24,650;1,200;+5.12;23,500;25,150;23,450;5,988,164;146,087,210,550;4,831,400,000,000;196,000,000;
009150;삼성전기;KOSPI;186,000;5,500;-2.87;192,000;192,500;185,000;643,134;120,382,720,500;13,893,027,456,000;74,693,696;
009155;삼성전기우;KOSPI;104,500;1,500;-1.42;106,500;106,500;104,000;14,892;1,563,511,000;303,779,828,000;2,906,984;
005930;삼성전자;KOSPI;80,200;1,300;-1.60;82,300;82,400;80,100;20,362,639;1,643,107,615,500;478,776,560,510,000;5,969,782,550;
005935;삼성전자우;KOSPI;74,200;800;-1.07;75,300;75,300;74,000;1,336,377;99,392,381,125;61,058,193,140,000;822,886,700;
001360;삼성제약;KOSPI;7,340;10;+0.14;7,350;7,410;7,270;781,956;5,722,496,770;492,969,659,860;67,162,079;
010140;삼성중공업;KOSPI;6,720;130;+1.97;6,590;6,720;6,290;10,666,349;69,380,755,320;4,233,600,000,000;630,000,000;
010145;삼성중공우;KOSPI;252,500;24,000;-8.68;276,500;276,500;245,000;4,037;1,020,278,500;28,998,362,500;114,845;
016360;삼성증권;KOSPI;46,000;1,000;+2.22;45,300;46,250;45,150;756,780;34,754,772,350;4,107,800,000,000;89,300,000;
068290;삼성출판사;KOSPI;41,250;350;-0.84;41,950;42,450;41,250;95,503;3,977,031,650;412,500,000,000;10,000,000;
029780;삼성카드;KOSPI;34,350;300;-0.87;34,600;34,650;34,250;147,083;5,057,705,000;3,979,752,905,850;115,858,891;
000810;삼성화재;KOSPI;214,000;2,000;-0.93;215,500;216,500;213,000;57,081;12,232,095,146;10,138,215,118,000;47,374,837;
000815;삼성화재우;KOSPI;162,500;1,000;-0.61;163,500;163,500;162,000;5,556;903,430,500;518,700,000,000;3,192,000;
006110;삼아알미늄;KOSPI;15,450;0;0.00;15,900;15,900;15,100;253,982;3,906,471,650;169,950,000,000;11,000,000;
009300;삼아제약;KOSDAQ;16,000;100;-0.62;16,100;16,300;15,950;2,700;43,274,250;101,920,000,000;6,370,000;
145990;삼양사;KOSPI;66,000;200;-0.30;66,600;66,600;65,300;34,088;2,239,149,300;680,687,634,000;10,313,449;
145995;삼양사우;KOSPI;47,150;250;-0.53;47,200;47,350;47,150;338;15,963,000;17,448,800,500;370,070;
003230;삼양식품;KOSPI;89,600;900;-0.99;90,100;90,600;89,200;23,718;2,127,151,400;674,958,144,000;7,533,015;
225190;삼양옵틱스;KOSDAQ;10,250;50;-0.49;10,300;10,300;10,150;22,530;229,833,950;103,615,200,000;10,108,800;
002170;삼양통상;KOSPI;73,600;1,500;-2.00;75,100;75,500;73,300;15,844;1,170,106,900;220,800,000,000;3,000,000;
272550;삼양패키징;KOSPI;31,000;450;+1.47;30,600;31,250;30,200;69,714;2,140,651,600;440,503,924,000;14,209,804;
000070;삼양홀딩스;KOSPI;112,000;2,500;+2.28;109,000;115,000;108,500;39,741;4,448,085,000;959,198,352,000;8,564,271;
000075;삼양홀딩스우;KOSPI;70,500;200;-0.28;70,700;71,400;70,500;2,206;156,579,600;21,436,089,000;304,058;
002810;삼영무역;KOSPI;16,500;100;-0.60;16,450;16,500;16,350;5,828;95,671,650;304,704,642,000;18,466,948;
361670;삼영에스앤씨;KOSDAQ;17,850;700;+4.08;16,750;17,850;16,350;237,149;4,064,080,000;99,195,270,300;5,557,158;
054540;삼영엠텍;KOSDAQ;5,430;190;-3.38;5,620;5,630;5,400;217,728;1,192,335,470;78,634,403,820;14,481,474;
065570;삼영이엔씨;KOSDAQ;8,330;100;-1.19;8,430;8,430;8,230;75,347;626,959,420;79,948,024,660;9,597,602;
005680;삼영전자;KOSPI;12,800;300;-2.29;13,100;13,150;12,750;75,298;968,466,500;256,000,000,000;20,000,000;
003720;삼영화학;KOSPI;3,270;115;-3.40;3,370;3,385;3,245;452,681;1,494,827,540;111,180,000,000;34,000,000;
023000;삼원강재;KOSPI;3,445;65;-1.85;3,475;3,500;3,430;36,927;128,047,830;137,800,000,000;40,000,000;
004380;삼익THK;KOSPI;13,150;50;+0.38;13,150;13,200;12,950;27,250;355,872,600;276,150,000,000;21,000,000;
002450;삼익악기;KOSPI;1,910;15;-0.78;1,940;1,940;1,890;435,443;828,202,390;172,914,047,650;90,530,915;
032280;삼일;KOSDAQ;2,915;10;-0.34;2,930;2,945;2,880;383,039;1,194,683,810;47,262,614,850;16,213,590;
002290;삼일기업공사;KOSDAQ;8,200;150;+1.86;7,930;8,720;7,830;907,493;7,539,455,870;101,680,000,000;12,400,000;
004440;삼일씨엔에스;KOSPI;12,450;400;-3.11;12,850;12,850;12,400;37,835;473,863,050;158,512,740,150;12,731,947;
000520;삼일제약;KOSPI;9,550;190;-1.95;9,710;9,780;9,530;325,880;3,132,863,850;128,073,732,100;13,410,862;
009770;삼정펄프;KOSPI;34,700;300;-0.86;35,000;35,750;34,150;4,239;147,137,950;86,748,993,700;2,499,971;
037460;삼지전자;KOSDAQ;14,500;300;-2.03;14,700;14,750;14,150;578,026;8,343,250,500;236,618,569,000;16,318,522;
032750;삼진;KOSDAQ;12,800;450;-3.40;13,150;13,500;12,800;84,615;1,103,393,600;76,800,000,000;6,000,000;
054090;삼진엘앤디;KOSDAQ;3,925;165;+4.39;3,805;3,925;3,680;1,365,606;5,253,780,290;97,964,985,600;24,959,232;
005500;삼진제약;KOSPI;27,300;400;-1.44;27,700;27,750;27,100;40,659;1,109,502,300;379,470,000,000;13,900,000;
000250;삼천당제약;KOSDAQ;55,700;1,500;+2.77;54,200;57,700;54,200;669,648;37,699,801,400;1,268,179,883,700;22,768,041;
004690;삼천리;KOSPI;89,100;200;-0.22;89,300;89,300;88,800;2,118;188,438,600;361,302,727,500;4,055,025;
024950;삼천리자전거;KOSDAQ;12,200;100;-0.81;12,300;12,450;12,150;67,578;828,370,250;161,937,639,400;13,273,577;
038500;삼표시멘트;KOSDAQ;5,600;90;-1.58;5,650;5,740;5,530;309,257;1,736,245,620;601,200,168,800;107,357,173;
017480;삼현철강;KOSDAQ;7,470;150;-1.97;7,620;7,620;7,420;64,898;486,044,610;117,300,588,300;15,702,890;
010960;삼호개발;KOSPI;5,950;110;-1.82;6,060;6,080;5,890;190,967;1,135,169,960;148,750,000,000;25,000,000;
046390;삼화네트웍스;KOSDAQ;3,130;160;-4.86;3,255;3,285;3,100;1,446,848;4,562,487,380;135,131,280,290;43,172,933;
004450;삼화왕관;KOSPI;43,450;250;-0.57;43,700;44,000;43,350;2,788;121,717,300;93,607,767,550;2,154,379;
009470;삼화전기;KOSPI;35,200;550;-1.54;35,750;35,850;34,800;31,186;1,097,941,150;232,806,464,000;6,613,820;
011230;삼화전자;KOSPI;4,065;60;+1.50;4,005;4,100;4,000;43,825;177,320,410;42,511,526,100;10,457,940;
001820;삼화콘덴서;KOSPI;62,600;1,300;+2.12;61,500;63,400;60,200;238,570;14,860,514,700;650,727,000,000;10,395,000;
000390;삼화페인트;KOSPI;10,850;150;-1.36;11,000;11,000;10,800;49,533;539,374,650;295,157,638,650;27,203,469;
027580;상보;KOSDAQ;2,335;25;-1.06;2,350;2,375;2,285;535,884;1,242,691,650;116,780,378,350;50,013,010;
038540;상상인;KOSDAQ;7,810;20;-0.26;7,770;7,890;7,730;152,761;1,191,656,720;432,114,124,530;55,328,313;
307870;상상인이안1호스팩;KOSDAQ;3,680;150;-3.92;3,920;4,150;3,585;1,781,765;6,943,188,305;17,480,000,000;4,750,000;
329560;상상인이안제2호스팩;KOSDAQ;2,275;60;-2.57;2,345;2,350;2,265;399,460;916,848,055;8,758,750,000;3,850,000;
101000;상상인인더스트리;KOSDAQ;1,045;35;-3.24;1,080;1,095;1,025;321,896;338,850,085;74,792,907,200;71,572,160;
001290;상상인증권;KOSPI;1,245;5;+0.40;1,235;1,255;1,230;169,814;211,430,305;120,851,071,830;97,069,134;
041650;상신브레이크;KOSPI;4,590;65;+1.44;4,525;4,590;4,510;160,463;731,438,255;98,553,955,500;21,471,450;
091580;상신이디피;KOSDAQ;19,500;200;+1.04;19,250;20,100;18,900;1,356,547;26,487,628,150;264,651,289,500;13,571,861;
263810;상신전자;KOSDAQ;4,690;50;-1.05;4,740;4,750;4,620;70,044;326,986,950;66,807,727,420;14,244,718;
089980;상아프론테크;KOSDAQ;56,000;1,800;-3.11;58,600;59,600;55,500;332,963;19,051,352,400;880,586,840,000;15,724,765;
042940;상지카일룸;KOSDAQ;1,700;15;+0.89;1,710;1,710;1,660;585,651;985,440,210;124,260,480,000;73,094,400;
042600;새로닉스;KOSDAQ;12,250;50;+0.41;12,200;12,400;11,800;215,532;2,609,817,050;152,188,781,500;12,423,574;
075180;새론오토모티브;KOSPI;6,710;230;-3.31;6,940;6,940;6,640;42,644;288,512,380;128,832,000,000;19,200,000;
252990;샘씨엔에스;KOSDAQ;8,660;850;+10.88;7,900;9,800;7,790;20,271,654;181,986,559,310;434,332,306,360;50,153,846;
263540;샘코;KOSDAQ;2,015;0;0.00;0;0;0;0;0;60,278,610,145;29,914,943;
007540;샘표;KOSPI;54,100;1,000;-1.81;54,900;55,200;54,000;6,715;364,994,100;155,580,780,000;2,875,800;
248170;샘표식품;KOSPI;56,200;700;-1.23;56,800;56,800;56,000;6,357;357,592,400;256,737,673,200;4,568,286;
294630;서남;KOSDAQ;3,830;95;-2.42;3,950;3,950;3,820;87,937;338,343,870;79,017,342,800;20,631,160;
038070;서린바이오;KOSDAQ;26,100;2,000;+8.30;24,450;28,400;24,450;9,861,892;266,931,834,350;216,647,643,600;8,300,676;
006730;서부T&D;KOSDAQ;8,850;120;-1.34;8,980;9,020;8,820;290,755;2,591,428,800;524,441,539,350;59,258,931;
079650;서산;KOSDAQ;3,000;35;-1.15;3,060;3,060;2,980;55,233;165,781,640;60,000,000,000;20,000,000;
100660;서암기계공업;KOSDAQ;6,570;150;-2.23;6,720;6,720;6,500;118,690;781,088,270;82,782,000,000;12,600,000;
007860;서연;KOSPI;13,450;50;+0.37;13,400;14,000;13,350;342,624;4,644,470,000;315,803,901,800;23,479,844;
200880;서연이화;KOSPI;7,500;150;-1.96;7,520;7,630;7,460;121,370;912,774,710;202,713,277,500;27,028,437;
019770;서연탑메탈;KOSDAQ;7,660;10;+0.13;7,650;7,840;7,540;120,528;921,034,760;89,239,000,000;11,650,000;
017390;서울가스;KOSPI;141,000;0;0.00;141,000;141,500;140,000;2,454;345,307,500;705,000,000,000;5,000,000;
043710;서울리거;KOSDAQ;1,030;5;+0.49;1,025;1,035;1,005;177,301;180,115,295;39,907,926,800;38,745,560;
092190;서울바이오시스;KOSDAQ;17,500;0;0.00;17,750;18,100;17,400;435,826;7,721,072,150;668,913,927,500;38,223,653;
046890;서울반도체;KOSDAQ;18,050;500;-2.70;18,600;18,600;18,000;926,084;16,829,557,600;1,052,412,470,000;58,305,400;
004410;서울식품;KOSPI;400;1;-0.25;401;402;396;7,757,824;3,094,080,767;147,965,575,600;369,913,939;
004415;서울식품우;KOSPI;5,120;120;-2.29;5,220;5,220;5,090;8,337;42,680,410;11,389,440,000;2,224,500;
063170;서울옥션;KOSDAQ;20,000;400;-1.96;20,100;20,900;19,350;412,029;8,282,600,350;338,350,000,000;16,917,500;
027040;서울전자통신;KOSDAQ;920;17;-1.81;937;939;910;366,895;337,471,829;64,021,739,240;69,588,847;
018680;서울제약;KOSDAQ;10,450;150;-1.42;10,600;11,100;10,300;529,364;5,652,131,800;89,081,265,350;8,524,523;
021050;서원;KOSPI;2,875;15;-0.52;2,880;2,940;2,840;571,682;1,649,499,980;136,489,446,250;47,474,590;
093920;서원인텍;KOSDAQ;7,360;20;-0.27;7,380;7,400;7,310;32,575;239,107,950;136,896,000,000;18,600,000;
189860;서전기전;KOSDAQ;11,300;50;+0.44;11,100;12,650;11,000;3,738,159;44,184,527,300;109,596,214,000;9,698,780;
178320;서진시스템;KOSDAQ;41,600;550;-1.30;42,500;42,600;41,550;144,141;6,033,326,000;781,677,353,600;18,790,321;
122690;서진오토모티브;KOSDAQ;2,800;35;-1.23;2,835;2,845;2,765;25,747;71,862,210;54,715,488,800;19,541,246;
140070;서플러스글로벌;KOSDAQ;5,860;130;-2.17;6,010;6,040;5,810;408,195;2,401,662,060;216,749,680,000;36,988,000;
011370;서한;KOSDAQ;2,015;20;-0.98;2,035;2,035;1,970;1,383,749;2,774,407,880;203,303,152,975;100,894,865;
065710;서호전기;KOSDAQ;22,650;250;-1.09;22,900;23,050;22,550;9,569;216,278,750;116,647,500,000;5,150,000;
008490;서흥;KOSPI;55,400;100;+0.18;54,900;55,500;54,500;18,802;1,032,778,400;640,928,860,200;11,569,113;
035890;서희건설;KOSDAQ;2,115;55;-2.53;2,165;2,175;2,105;1,987,187;4,235,587,020;486,044,886,555;229,808,457;
357550;석경에이티;KOSDAQ;22,950;700;-2.96;23,650;23,700;22,900;76,335;1,760,829,700;125,192,250,000;5,455,000;
003100;선광;KOSDAQ;49,400;1,150;+2.38;48,050;49,900;47,700;62,823;3,021,443,250;326,040,000,000;6,600,000;
123420;선데이토즈;KOSDAQ;22,500;350;-1.53;22,700;22,800;22,400;33,731;759,280,850;215,321,445,000;9,569,842;
007610;선도전기;KOSPI;4,210;115;-2.66;4,325;4,325;4,205;185,359;785,322,570;75,780,000,000;18,000,000;
067370;선바이오;KONEX;33,700;100;+0.30;33,600;33,950;32,550;3,200;106,857,400;393,710,899,200;11,682,816;
171090;선익시스템;KOSDAQ;27,700;1,000;-3.48;28,700;28,700;27,550;244,135;6,815,156,450;250,407,141,300;9,039,969;
136490;선진;KOSPI;15,750;100;-0.63;15,850;15,950;15,550;60,923;956,371,550;374,528,763,000;23,779,604;
086710;선진뷰티사이언스;KOSDAQ;20,150;700;-3.36;21,050;21,100;19,950;155,976;3,188,488,400;123,230,347,500;6,115,650;
014620;성광벤드;KOSDAQ;9,330;170;-1.79;9,540;9,540;9,310;179,879;1,685,973,270;266,838,000,000;28,600,000;
037350;성도이엔지;KOSDAQ;6,220;160;-2.51;6,380;6,380;6,190;138,123;862,794,580;96,223,400,000;15,470,000;
014910;성문전자;KOSPI;2,390;70;-2.85;2,460;2,460;2,365;148,835;356,770,610;46,573,588,230;19,486,857;
014915;성문전자우;KOSPI;9,700;300;-3.00;10,000;10,250;9,700;5,947;58,672,840;5,820,000,000;600,000;
003080;성보화학;KOSPI;4,735;55;-1.15;4,790;4,850;4,730;87,263;415,676,965;94,794,700,000;20,020,000;
004980;성신양회;KOSPI;11,400;400;-3.39;11,700;11,850;11,350;256,662;2,946,642,850;279,483,232,200;24,516,073;
004985;성신양회우;KOSPI;17,000;350;-2.02;17,150;17,400;16,900;8,079;137,414,500;12,505,965,000;735,645;
011300;성안;KOSPI;787;0;0.00;0;0;0;0;0;44,747,135,820;56,857,860;
081580;성우전자;KOSDAQ;3,595;40;-1.10;3,635;3,655;3,540;135,929;487,938,010;55,751,774,085;15,508,143;
045300;성우테크론;KOSDAQ;7,100;100;-1.39;7,210;7,220;6,930;690,689;4,874,414,870;68,065,207,900;9,586,649;
015750;성우하이텍;KOSDAQ;6,800;180;-2.58;6,980;7,010;6,760;660,856;4,521,441,710;544,000,000,000;80,000,000;
000180;성창기업지주;KOSPI;2,835;65;-2.24;2,905;2,915;2,835;500,520;1,428,052,715;197,745,786,000;69,751,600;
080470;성창오토텍;KOSDAQ;9,930;70;-0.70;10,000;10,050;9,850;41,702;413,597,390;72,489,000,000;7,300,000;
043260;성호전자;KOSDAQ;1,900;40;-2.06;1,925;1,930;1,875;1,744,475;3,307,956,190;101,470,229,600;53,405,384;
148150;세경하이테크;KOSDAQ;24,000;800;-3.23;25,150;25,200;23,900;251,876;6,135,330,450;281,856,000,000;11,744,000;
002420;세기상사;KOSPI;6,160;0;0.00;0;0;0;0;0;25,107,667,200;4,075,920;
053060;세동;KOSDAQ;1,595;5;-0.31;1,600;1,620;1,580;103,841;165,229,460;27,847,116,165;17,459,007;
017510;세명전기;KOSDAQ;5,740;70;-1.20;5,800;5,800;5,680;224,513;1,284,359,010;87,512,040,000;15,246,000;
004360;세방;KOSPI;13,050;200;-1.51;13,250;13,250;12,900;99,288;1,293,151,950;251,978,404,500;19,308,690;
004365;세방우;KOSPI;8,150;100;-1.21;8,150;8,190;8,150;1,860;15,165,370;30,067,387,500;3,689,250;
004490;세방전지;KOSPI;86,900;900;+1.05;86,000;87,500;85,100;54,234;4,689,827,400;1,216,600,000,000;14,000,000;
011560;세보엠이씨;KOSDAQ;7,420;80;-1.07;7,500;7,570;7,320;40,546;299,705,250;78,132,600,000;10,530,000;
001430;세아베스틸;KOSPI;28,300;900;-3.08;28,950;29,300;28,300;160,247;4,593,984,000;1,014,897,967,700;35,862,119;
306200;세아제강;KOSPI;99,000;900;-0.90;99,100;100,500;98,000;17,519;1,726,570,700;280,793,700,000;2,836,300;
003030;세아제강지주;KOSPI;77,300;900;-1.15;78,500;79,600;77,300;8,392;657,694,200;320,150,086,100;4,141,657;
019440;세아특수강;KOSPI;16,350;250;-1.51;16,550;16,700;16,250;14,415;235,765,300;140,119,500,000;8,570,000;
058650;세아홀딩스;KOSPI;102,500;2,000;-1.91;104,500;104,500;102,500;523;54,012,500;410,000,000,000;4,000,000;
013000;세우글로벌;KOSPI;2,470;0;0.00;0;0;0;0;0;70,901,426,570;28,705,031;
100700;세운메디칼;KOSDAQ;5,130;80;-1.54;5,250;5,250;5,130;183,936;950,885,900;224,694,000,000;43,800,000;
234100;세원;KOSDAQ;5,180;130;-2.45;5,300;5,300;5,180;304,666;1,589,306,630;166,306,490,000;32,105,500;
024830;세원물산;KOSDAQ;6,280;0;0.00;0;0;0;0;0;52,438,000,000;8,350,000;
091090;세원이앤씨;KOSPI;952;36;-3.64;988;988;941;2,541,874;2,439,895,080;138,525,606,632;145,510,091;
021820;세원정공;KOSPI;8,090;0;0.00;0;0;0;0;0;80,900,000,000;10,000,000;
067830;세이브존I&C;KOSPI;3,550;35;-0.98;3,550;3,555;3,520;53,522;189,368,940;145,695,177,250;41,040,895;
033530;세종공업;KOSPI;10,300;300;-2.83;10,650;10,700;10,250;523,049;5,444,778,550;286,555,898,300;27,820,961;
258830;세종메디칼;KOSDAQ;29,750;1,250;-4.03;30,550;31,550;29,750;97,731;2,954,055,000;201,637,794,750;6,777,741;
036630;세종텔레콤;KOSDAQ;679;9;-1.31;688;694;678;3,260,876;2,222,749,247;407,621,439,554;600,326,126;
039310;세중;KOSDAQ;4,735;15;-0.32;4,700;4,880;4,610;70,449;331,191,125;85,806,093,245;18,121,667;
075580;세진중공업;KOSPI;6,510;130;-1.96;6,640;6,650;6,440;293,514;1,911,054,640;370,089,958,560;56,849,456;
067770;세진티에스;KOSDAQ;7,640;250;+3.38;8,000;9,450;7,500;15,088,487;125,375,623,280;64,149,970,520;8,396,593;
053450;세코닉스;KOSDAQ;6,440;0;0.00;0;0;0;0;0;93,069,669,280;14,451,812;
234340;세틀뱅크;KOSDAQ;33,600;750;-2.18;34,500;34,650;33,550;122,218;4,150,730,700;317,016,000,000;9,435,000;
027970;세하;KOSPI;2,010;25;-1.23;2,035;2,040;1,970;513,154;1,025,778,470;115,701,623,970;57,562,997;
252500;세화피앤씨;KOSDAQ;4,020;20;-0.50;4,055;4,085;4,000;105,252;424,814,900;83,387,643,900;20,743,195;
347000;센코;KOSDAQ;21,750;500;-2.25;22,250;22,550;21,700;46,482;1,018,633,900;179,464,557,000;8,251,244;
308170;센트랄모텍;KOSPI;26,100;200;-0.76;26,300;26,400;25,800;48,648;1,264,068,300;224,721,000,000;8,610,000;
012600;센트럴인사이트;KOSPI;2,490;0;0.00;0;0;0;0;0;33,838,831,080;13,589,892;
331920;셀레믹스;KOSDAQ;19,750;500;+2.60;19,250;20,400;19,050;272,988;5,431,374,150;161,241,923,000;8,164,148;
049180;셀루메드;KOSDAQ;10,000;50;-0.50;10,050;10,350;9,900;467,430;4,711,169,610;396,069,730,000;39,606,973;
299660;셀리드;KOSDAQ;104,600;3,600;+3.56;101,500;116,900;99,400;801,081;86,354,248,200;1,015,529,183,200;9,708,692;
